target_id	length	eff_length	est_counts	tpm
rpsN|EG10913|b3307|30S	306	123.394	251	141.201
yoaL|G0-16745|b4751|protein	159	34.5083	90	181.041
ydaU|G6683|b1359|Rac	858	657.749	506	53.4009
ilvY|EG10503|b3773|DNA-binding	894	693.749	1512	151.289
gshB|EG10419|b2947|glutathione	951	750.749	1180	109.105
pdeH|EG12252|b3525|c-di-GMP	768	567.866	1081	132.141
opgC|G6552|b1047|osmoregulated	1158	957.749	630	45.6612
ilvI|EG10500|b0077|acetolactate	1725	1524.75	2308	105.074
nadC|EG11546|b0109|quinolinate	894	693.749	815	81.5481
sfmC|G6291|b0531|putative	693	493.024	277	39.0006
rpmF|EG10890|b1089|50S	174	39.4044	144	253.675
lsrF|G6804|b1517|3-hydroxy-2,4-pentadione	876	675.749	757	77.7623
ymfK|G6589|b1145|e14	675	475.024	0	0
dcyD|G7038|b1919|D-cysteine	987	786.749	1370	120.877
pncA|EG11135|b1768|nicotinamidase	642	442.161	386	60.5991
yjdM|EG10711|b4108|zinc	336	149.247	306	142.323
kdsC|G7663|b3198|3-deoxy-D-<i>manno</i>-octulosonate	567	367.839	644	121.531
ilvD|EG10496|b3771|dihydroxy-acid	1851	1650.75	2427	102.058
nadB|EG10631|b2574|L-aspartate	1623	1422.75	1612	78.6494
hybE|EG11803|b2992|hydrogenase	489	291.854	358	85.1483
rplM|EG10874|b3231|50S	429	234.273	460	136.299
hspQ|G6500|b0966|heat	318	133.418	362	188.344
insH2|G6308|b0552|DLP12	981	780.749	0	0
alaB|G0-9281||glutamate&mdash;pyruvate	3	4	0	0
nadD|G6350|b0639|nicotinate-nucleotide	642	442.161	449	70.4896
argL|G0-17012|b4766|putative	96	15.5815	0	0
lptD|EG11569|b0054|lipopolysaccharide	2355	2154.75	3177	102.348
avtA|EG10107|b3572|valine&mdash;pyruvate	1254	1053.75	1588	104.61
gmd|EG11787|b2053|GDP-mannose	1122	921.749	1228	92.4793
pcm|EG10689|b2743|protein-L-isoaspartate	627	427.249	808	131.277
rmf|EG50004|b0953|ribosome	168	37.1093	38396	71822.8
chaB|EG12402|b1217|putative	231	66.614	586	610.648
alaA|G7184|b2290|glutamate&mdash;pyruvate	1218	1017.75	1238	84.4381
yafW|G6121|b0246|antitoxin	318	133.418	0	0
nadR|EG11335|b4390|DNA-binding	1233	1032.75	1463	98.335
rcsF|EG11502|b0196|sensor	405	211.665	507	166.272
lapB|EG12691|b1280|lipopolysaccharide	1170	969.749	887	63.4926
ilvE|EG10497|b3770|branched-chain-amino-acid	930	729.749	1250	118.904
nadE|EG10663|b1740|NH<sub>3</sub>-dependent	828	627.749	1046	115.666
yfcS|G7207|b2336|putative	753	552.923	617	77.4604
rrlC|EG30079|b3758|23S	2904	2703.75	1341.98	34.4539
cnu|G6869|b1625|H-NS-	216	60.4492	144	165.36
cspB|EG12203|b1557|Qin	216	60.4492	2361	2711.22
alaC|G7242|b2379|glutamate&mdash;pyruvate	1239	1038.75	2558	170.942
pncC|G7409|b2700|NMN	498	300.587	598	138.099
ycgR|G6623|b1194|flagellar	735	534.923	408	52.9454
lptE|EG10855|b0641|lipopolysaccharide	582	382.726	369	66.9263
alr|EG10001|b4053|alanine	1080	879.749	1495	117.962
nadK|EG12192|b2615|NAD	879	678.749	649	66.3734
ecpB|G6163|b0292|putative	669	469.071	576	85.2399
rpmI|EG11231|b1717|50S	198	50.6983	193	264.255
baxL|G0-17040|b4794|putative	27	28	0	0
ydfA|EG11300|b1571|Qin	156	33.8643	102	209.082
hisG|EG10449|b2019|ATP	900	699.749	852	84.5193
rffG|EG11453|b3788|dTDP-glucose	1068	867.749	1301	104.074
rseX|G0-10574|b4603|small	91	13.7658	53	267.259
proQ|EG12866|b1831|RNA	699	498.974	1008	140.23
lapA|G6637|b1279|lipopolysaccharide	309	125.811	620	342.083
hisC|EG10446|b2021|histidinol-phosphate	1071	870.749	925	73.7407
pncB|EG10742|b0931|nicotinate	1203	1002.75	995	68.8794
djlA|EG11570|b0055|co-chaperone	816	615.749	1089	122.767
rpsK|EG10910|b3297|30S	390	197.779	503	176.542
pspA|EG10776|b1304|phage	669	469.071	641	94.859
hisL|EG11269|b2018|<i>his</i>	51	4.7	66	974.776
nadA|EG10630|b0750|quinolinate	1044	843.749	917	75.4423
bluF|G6603|b1163|blue	1212	1011.75	679	46.586
asmA|EG11361|b2064|putative	1854	1653.75	1736	72.8683
hisH|EG10450|b2023|imidazole	591	391.533	492	87.2279
rfbB|EG12412|b2041|dTDP-glucose	1086	885.749	603	47.2569
dnaJ|EG10240|b0015|chaperone	1131	930.749	1338	99.7889
rpmC|EG10887|b3312|50S	192	47.6079	113	164.763
yfjY|G7379|b2644|CP4-57	483	286.028	0	0
hisD|EG10447|b2020|histidinal/histidinol	1305	1104.75	1240	77.9142
moaA|EG11595|b0781|GTP	990	789.749	927	81.4797
rraA|EG11879|b3929|ribonuclease	486	288.913	2762	663.615
hisA|EG10444|b2024|1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	738	537.923	830	107.107
moeA|EG10153|b0827|molybdopterin	1236	1035.75	1432	95.9726
ydeM|G6787|b1497|putative	1158	957.749	313	22.6857
rplJ|EG10871|b3985|50S	498	300.587	660	152.417
yfjH|G7359|b2623|CP4-57	957	756.749	0	0
hisI|EG10451|b2026|putative	612	412.333	537	90.4036
mocA|G7496|b2877|molybdenum	579	379.726	914	167.084
gcvB|G0-8867|b4443|small	206	54.8868	190	240.295
hisF|EG10448|b2025|imidazole	777	576.866	726	87.3616
tusA|EG12216|b3470|sulfur	246	75.8893	585	535.099
cpxP|G7816|b4484|periplasmic	501	303.526	1178	269.407
ssrA|EG30100|b2621|tmRNA	363	173.011	15171	6086.95
yfdN|G7226|b2357|CPS-53	495	297.647	379	88.3887
hisB|EG10445|b2022|imidazoleglycerol-phosphate	1068	867.749	813	65.0362
moaC|EG11666|b0783|cyclic	486	288.913	392	94.1843
rraB|G7885|b4255|ribonuclease	417	223.046	2168	674.721
trpL|EG11274|b1265|<i>trp</i>	45	3.25	63	1345.6
moaB|EG11596|b0782|protein	513	315.06	530	116.773
elfD|G6481|b0939|putative	702	501.974	427	59.0481
rrfH|EG30076|b0205|5S	120	22.3165	31.8133	98.9559
letB|G7007|b1834|lipophilic	2634	2433.75	2364	67.4265
tfaQ|G6820|b1546|Qin	576	376.726	521.967	96.1781
trpD|EG11027|b1263|anthranilate	1596	1395.75	1629	81.0163
moeB|EG10154|b0826|molybdopterin-synthase	750	549.923	595	75.1059
yehB|EG11988|b2109|putative	2481	2280.75	1350	41.088
rirA|G0-16662|b4760|small	73	10.5	78	515.661
ugpB|EG11047|b3453|<i>sn</i>-glycerol	1317	1116.75	3132	194.682
trpA|EG11024|b1260|tryptophan	807	606.749	670	76.6521
modA|EG12427|b0763|molybdate	774	573.866	753	91.0843
msrB|EG12394|b1778|methionine	414	220.204	1191	375.445
rimM|EG11153|b2608|ribosome	549	350.163	258	51.1456
zntB|G6674|b1342|Zn<sup>2+</sup>:H<sup>+</sup>	984	783.749	1274	112.837
racR|G6680|b1356|Rac	477	280.228	872	216.005
aroH|EG10080|b1704|3-deoxy-7-phosphoheptulonate	1047	846.749	1053	86.3242
mobA|EG11829|b3857|molybdenum	585	385.611	606	109.089
suhB|EG10983|b2533|Nus	804	603.749	794	91.2899
wzxE|EG11486|b3792|lipid	1251	1050.75	1683	111.184
phnK|EG10720|b4097|carbon-phosphorus	759	558.923	1072	133.138
trpE|EG11028|b1264|anthranilate	1563	1362.75	2075	105.697
moaD|EG11597|b0784|MoaD-S	246	75.8893	106	96.9582
yadV|EG11973|b0140|putative	741	540.923	355	45.5567
rpsH|EG10907|b3306|30S	393	200.574	487	168.544
pqiA|G6490|b0950|intermembrane	1254	1053.75	1248	82.2122
ymfH|G6586|b1142|e14	312	128.425	135	72.9697
trpB|EG11025|b1261|tryptophan	1194	993.749	1176	82.1466
mog|EG11511|b0009|molybdopterin	588	388.572	544	97.1821
rflP|G6925|b1707|anti-FlhDC	714	513.923	403	54.4335
fepE|EG10297|b0587|polysaccharide	1134	933.749	848	63.0412
pstB|EG10783|b3725|phosphate	774	573.866	737	89.1489
mtr|EG10617|b3161|tryptophan:H<sup>+</sup>	1245	1044.75	2249	149.429
modC|EG10152|b0765|molybdate	1059	858.749	1087	87.8662
fkpB|EG11080|b0028|peptidyl-prolyl	450	254.332	430	117.362
rplX|EG10884|b3309|50S	315	131.032	347	183.827
aaeA|G7686|b3241|aromatic	933	732.749	819	77.5867
ybcO|G6305|b0549|DLP12	291	111.249	151	94.2191
trpR|EG11029|b4393|DNA-binding	327	141.299	574	281.989
modE|G6395|b0761|DNA-binding	789	588.749	729	85.952
rydC|G0-10592|b4597|small	65	9.7	18	128.813
cusF|G6321|b0573|copper/silver	333	146.64	384	181.777
phnH|EG10717|b4100|carbon-phosphorus	585	385.611	648	116.65
trpC|EG11026|b1262|fused	1362	1161.75	1301	77.7363
moaE|EG11598|b0785|molybdopterin	453	257.177	556	150.073
fkpA|G7716|b3347|peptidyl-prolyl	813	612.749	1545	175.027
rplE|EG10868|b3308|50S	540	341.301	528	107.388
mlaB|G7658|b3191|intermembrane	294	113.809	277	168.952
ylcH|G0-10584|b4588|DLP12	102	16.6855	60	249.615
tnaB|EG11006|b3709|tryptophan:H<sup>+</sup>	1248	1047.75	1443	95.6022
entC|EG10261|b0593|isochorismate	1176	975.749	1511	107.494
yahN|G6193|b0328|putative	672	472.071	0	0
chpB|EG12096|b4225|endoribonuclease	351	162.536	0	0
pldA|EG10738|b3821|outer	870	669.749	1112	115.253
tyrP|EG11041|b1907|tyrosine:H<sup>+</sup>	1212	1011.75	1241	85.1447
entH|EG11105|b0597|proofreading	414	220.204	531	167.39
djlC|G6356|b0649|co-chaperone	1452	1251.75	1088	60.3351
rrsG|EG30089|b2591|16S	1542	1341.75	9492.9	491.118
mlaA|G7216|b2346|intermembrane	756	555.923	999	124.741
ompX|EG12117|b0814|outer	516	317.964	2530	552.333
pheL|EG11271|b2598|<i>phe</i>	48	5.2	19	253.635
entD|EG10262|b0583|phosphopantetheinyl	621	421.249	455	74.9776
glmY|G0-8910|b4441|small	184	43.9453	405	639.737
lplT|EG12455|b2835|lysophospholipid	1194	993.749	1653	115.466
ssuA|G6478|b0936|aliphatic	960	759.749	816	74.5553
aroP|EG10084|b0112|aromatic	1374	1173.75	10071	595.602
entA|EG10259|b0596|2,3-dihydro-2,3-dihydroxybenzoate	747	546.923	1006	127.682
yegD|EG12200|b2069|HSP70	1353	1152.75	1302	78.4034
rrfD|EG30073|b3274|5S	120	22.3165	31.8133	98.9559
clcB|G6850|b1592|putative	1257	1056.75	1000	65.6881
tfaE|EG11120|b1156|e14	603	403.414	74.5346	12.8252
tyrA|EG11039|b2600|fused	1122	921.749	8631	649.991
entE|EG10263|b0594|2,3-dihydroxybenzoate-AMP	1611	1410.75	1667	82.0247
pqiB|G6491|b0951|intermembrane	1641	1440.75	1578	76.0287
iraD|G7923|b4326|anti-adaptor	393	200.574	165	57.1041
phoR|EG10733|b0400|sensor	1296	1095.75	1630	103.261
tyrB|EG11040|b4054|tyrosine	1194	993.749	1745	121.893
entB|EG10260|b0595|<i>holo</i>	858	657.749	854	90.1273
surA|EG10985|b0053|chaperone	1287	1086.75	1483	94.7263
rpsU|EG10920|b3065|30S	216	60.4492	355	407.659
nlpA|EG10657|b3661|lipoprotein-28	819	618.749	959	107.588
yfjU|G7373|b2638|CP4-57	315	131.032	0	0
pheA|EG10707|b2599|fused	1161	960.749	1529	110.473
ubiF|G6365|b0662|3-demethoxyubiquinol	1176	975.749	2022	143.847
paeA|G7873|b4218|putative	1344	1143.75	1283	77.8672
pspH|G0-16700|b4758|small	111	19.4247	21	75.0453
pitB|EG12883|b2987|metal	1500	1299.75	1478	78.9357
aroG|EG10079|b0754|3-deoxy-7-phosphoheptulonate	1053	852.749	1229	100.044
ubiI|EG11333|b2906|2-octaprenylphenol	1203	1002.75	1601	110.83
skp|EG10455|b0178|periplasmic	486	288.913	755	181.401
rpsE|EG10904|b3303|30S	504	306.495	728	164.879
ybhG|G6412|b0795|HlyD_D23	999	798.749	1552	134.878
yffQ|G7278|b2448|CPZ-55	378	186.629	0	0
cysM|EG10193|b2421|cysteine	912	711.749	1279	124.739
menH|EG12438|b2263|2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate	759	558.923	943	117.117
mlaC|G7659|b3192|intermembrane	636	436.249	966	153.71
mtfA|G7063|b1976|Mlc	798	597.749	1297	150.619
phnP|EG10725|b4092|5-phospho-&alpha;-D-ribosyl	759	558.923	872	108.299
cysB|EG10184|b1275|DNA-binding	975	774.749	773	69.2591
ubiV|G7653|b3159|ubiquinone	879	678.749	900	92.0432
hemW|G7531|b2955|heme	1137	936.749	1181	87.5156
rplT|EG10881|b1716|50S	357	167.776	242	100.126
proY|G6233|b0402|putative	1374	1173.75	1769	104.619
yfdI|G7221|b2352|CPS-53	1332	1131.75	0	0
cbl|G7071|b1987|DNA-binding	951	750.749	480	44.3818
ispG|EG10370|b2515|(<em>E</em>)-4-hydroxy-3-methylbut-2-enyl-diphosphate	1119	918.749	1463	110.537
ygaZ|G7405|b2682|L-valine	738	537.923	848	109.43
sdsN|G0-10699|b4719|small	137	28.0513	30	74.2382
ppx|EG11403|b2502|exopolyphosphatase	1542	1341.75	1378	71.2913
cysE|EG10187|b3607|serine	822	621.749	1347	150.387
ubiK|G7582|b3042|ubiquinone	291	111.249	387	241.475
sfmH|G6293|b0533|putative	984	783.749	547	48.4472
rplB|EG10865|b3317|50S	822	621.749	557	62.1869
mlaD|EG12799|b3193|intermembrane	552	353.092	599	117.76
flxA|G6833|b1566|Qin	333	146.64	226	106.983
cysK|EG10192|b2414|cysteine	972	771.749	1242	111.713
ubiD|EG11396|b3843|3-octaprenyl-4-hydroxybenzoate	1494	1293.75	2805	150.502
istR|G0-10201|b4616|small	140	29.0631	178	425.146
letA|G7006|b1833|intermembrane	1284	1083.75	1142	73.1469
ugpC|EG11048|b3450|<i>sn</i>-glycerol	1071	870.749	1433	114.238
serC|EG10946|b0907|phosphoserine/phosphohydroxythreonine	1089	888.749	1349	105.364
menI|G6912|b1686|1,4-dihydroxy-2-naphthoyl-CoA	411	217.316	229	73.1482
cbpA|EG12193|b1000|curved	921	720.749	960	92.4583
rrsC|EG30086|b3756|16S	1542	1341.75	8680.15	449.07
nfrA|EG11740|b0568|exopolysaccharide	2973	2772.75	2603	65.1662
sdaC|EG12142|b2796|L-serine:H<sup>+</sup>	1290	1089.75	1076	68.5401
ynaE|G6698|b1375|Rac	234	68.583	0	0
rapZ|EG12146|b3205|RNase	855	654.749	782	82.9069
pqiC|G6492|b0952|intermembrane	564	364.875	511	97.2155
phnL|EG10721|b4096|methylphosphonate	681	481.024	1334	192.508
serA|EG10944|b2913|phosphoglycerate	1233	1032.75	1787	120.113
tldE|EG10741|b4235|metalloprotease	1353	1152.75	2057	123.868
rrfA|EG30070|b3855|5S	120	22.3165	85.8433	267.017
yidC|EG11197|b3705|membrane	1647	1446.75	2168	104.022
sstT|EG12732|b3089|serine/threonine:Na<sup>+</sup>	1245	1044.75	2735	181.721
intR|G6676|b1345|Rac	1236	1035.75	596	39.9439
lptF|G7888|b4261|lipopolysaccharide	1101	900.749	1343	103.498
iraM|G6600|b1160|anti-adaptor	324	138.763	86	43.0213
pstC|EG10784|b3727|phosphate	960	759.749	1409	128.736
serB|EG10945|b4388|phosphoserine	969	768.749	1197	108.086
slyD|EG11663|b3349|FKBP-type	591	391.533	1756	311.326
rpsR|EG10917|b4202|30S	228	65.4491	193	204.697
lolA|G6465|b0891|outer	612	412.333	555	93.4338
ltaE|G6455|b0870|low-specificity	1002	801.749	1004	86.9269
ymfD|G6582|b1137|e14	666	466.071	0	0
viaA|EG11730|b3745|protein	1452	1251.75	1451	80.4654
aaeB|G7685|b3240|aromatic	1968	1767.75	1983	77.8683
phnI|EG10718|b4099|carbon-phosphorus	1065	864.749	1650	132.45
gltK|EG12662|b0653|glutamate/aspartate	675	475.024	861	125.819
paoD|G6154|b0283|molybdenum	957	756.749	1289	118.239
rpsB|EG10901|b0169|30S	726	525.923	983	129.745
copA|G6260|b0484|soluble	2505	2304.75	3900	117.463
gltP|EG10405|b4077|glutamate/aspartate	1314	1113.75	2367	147.526
ybcM|G6302|b0546|DLP12	798	597.749	0	0
ygaH|G7406|b2683|L-valine	336	149.247	226	105.114
csrB|G0-8785|b4408|small	369	178.537	44834	17431.7
ppa|EG10755|b4226|inorganic	531	332.538	894	186.619
gdhA|EG10372|b1761|glutamate	1344	1143.75	1549	94.0112
ccmE|EG12055|b2197|periplasmic	480	283.172	510	125.02
rplQ|EG10878|b3294|50S	384	192.159	260	93.923
feoC|EG12933|b3410|ferrous	237	70.0913	172	170.343
gltL|EG12663|b0652|glutamate/aspartate	726	525.923	1149	151.655
ykfC|G6133|b0258|CP4-6	1146	945.749	0	0
yicC|EG11192|b3644|putative	864	663.749	1252	130.936
phnF|EG10715|b4102|putative	726	525.923	1061	140.04
gltS|EG10406|b3653|glutamate:sodium	1206	1005.75	2262	156.121
fklB|G7865|b4207|peptidyl-prolyl	621	421.249	888	146.33
hflX|EG10437|b4173|ribosome	1281	1080.75	2400	154.151
gltB|EG10403|b3212|glutamate	4461	4260.75	5542	90.29
rzoD|G0-10436|b4510|DLP12	183	43.4054	381.931	610.802
mzrA|G7610|b3096|modulator	384	192.159	426	153.889
pstS|EG10734|b3728|phosphate	1041	840.749	1528	126.158
gltI|G6359|b0655|glutamate/aspartate	909	708.749	3768	369.043
ycdY|G6541|b1035|chaperone	555	356.092	301	58.6763
rrlH|EG30083|b0204|23S	2904	2703.75	428.098	10.991
gltJ|EG12661|b0654|glutamate/aspartate	741	540.923	1121	143.856
ralR|EG11900|b1348|Rac	195	49.1902	59	83.2593
cpxQ|G0-16649|b4716|small	58	7.40909	34	318.547
phoA|EG10727|b0383|alkaline	1416	1215.75	1527	87.1874
gltD|EG10404|b3213|glutamate	1419	1218.75	1595	90.8459
ycbF|EG12397|b0944|putative	711	510.974	374	50.808
yggL|EG12443|b2959|putative	327	141.299	987	484.883
lit|EG10535|b1139|e14	894	693.749	0	0
uof|G0-10580|b4637|RyhB-regulated	87	11.9474	245	1423.48
ppk|EG11510|b2501|polyphosphate	2067	1866.75	1848	68.7187
yehC|EG11989|b2110|putative	720	519.923	228	30.4407
rpsO|EG10914|b3165|30S	270	94.2417	423	311.57
yfjR|G7369|b2634|CP4-57	702	501.974	0	0
yafJ|G6107|b0223|putative	768	567.866	894	109.282
csrD|EG10018|b3252|regulator	1941	1740.75	1984	79.116
ugpE|EG11049|b3451|<i>sn</i>-glycerol	846	645.749	980	105.347
hslO|G7744|b3401|molecular	879	678.749	1155	118.122
rpmG|EG10891|b3636|50S	168	37.1093	91	170.223
yahH|G0-10550|b0322|putative	321	135.955	493.707	252.078
yffN|G7275|b2445|CPZ-55	369	178.537	0	0
yicU|G0-17043|b4797|protein	60	7.71429	0	0
phnM|EG10722|b4095|RPnTP	1137	936.749	1780	131.903
hscC|G6357|b0650|chaperone	1671	1470.75	1420	67.0206
rplN|EG10875|b3310|50S	372	181.238	546	209.123
yccJ|EG12703|b1003|PF13993	228	65.4491	1083	1148.64
intS|G7218|b2349|CPS-53	1158	957.749	0	0
yoaM|G0-17025|b4779|protein	36	37	19	35.646
ugpA|EG11046|b3452|<i>sn</i>-glycerol	888	687.749	1109	111.934
iscX|EG12311|b2524|accessory	201	52.1699	153	203.578
der|G7319|b2511|50S	1473	1272.75	1621	88.4095
yiaT|EG12288|b3584|outer	741	540.923	676	86.7502
ydfT|G6830|b1559|Qin	753	552.923	46	5.775
yqhI|G0-16749|b4755|protein	144	30.3297	133.575	305.713
phnJ|EG10719|b4098|carbon-phosphorus	846	645.749	1074	115.451
htpG|EG10461|b0473|chaperone	1875	1674.75	1919	79.5397
rrlD|EG30080|b3275|23S	2904	2703.75	191.248	4.91009
yeiP|EG12035|b2171|elongation	573	373.801	478	88.7658
stfR|G6695|b1372|Rac	3363	3162.75	4674.03	102.585
ymdG|G0-16732|b4737|protein	27	28	0	0
pstA|EG10782|b3726|phosphate	891	690.749	1635	164.307
dsbG|G6333|b0604|protein	747	546.923	676	85.7985
rpmJ|EG11232|b3299|50S	117	20.9338	234	775.937
yibI|EG11765|b3598|DUF3302	363	173.011	333	133.607
ymfQ|G6597|b1153|e14	585	385.611	487	87.6675
ykgR|G0-10654|b4671|uncharacterized	102	16.6855	66	274.577
phnG|EG10716|b4101|carbon-phosphorus	453	257.177	367	99.0587
cbpM|EG12194|b0999|chaperone	306	123.394	325	182.83
rpsL|EG10911|b3342|30S	375	183.916	434	163.806
yigZ|EG11484|b3848|IMPACT	615	415.333	731	122.174
tfaD|G6315|b0561|DLP12	564	364.875	218.347	41.5395
ymgJ|G0-10590|b4594|uncharacterized	186	44.7793	85	131.765
phoU|EG10735|b3724|negative	726	525.923	794	104.799
ppiA|EG10757|b3363|peptidyl-prolyl	573	373.801	998	185.331
rpmD|EG10888|b3302|50S	180	42.1165	65	107.132
yacC|EG11089|b0122|putative	348	159.891	449	194.931
intF|G6152|b0281|CP4-6	1401	1200.75	0	0
yjiG|G7926|b4329|Gate	462	265.807	345	90.0971
ariR|G6606|b1166|putative	267	91.8926	106	80.0727
ssuC|G6476|b0934|aliphatic	792	591.749	803	94.1969
cnoX|G6268|b0492|chaperedoxin	855	654.749	986	104.535
rplK|EG10872|b3983|50S	429	234.273	358	106.076
yhfU|G7730|b3378|DUF2620	354	165.159	232	97.5091
perR|G6129|b0254|CP4-6	894	693.749	0	0
yqiJ|G7588|b3050|DUF1449	630	430.249	372	60.0181
ylbG|G6273|b0502|putative	372	181.238	263	100.731
phoB|EG10728|b0399|DNA-binding	690	490.024	685	97.0359
oppA|EG10674|b1243|oligopeptide	1632	1431.75	1407	68.216
rplU|EG50001|b3186|50S	312	128.425	553	298.905
ygeY|G7491|b2872|putative	1212	1011.75	1026	70.3936
ycfK|EG12877|b1154|e14	630	430.249	58	9.35766
yqaA|G7407|b2689|DedA	429	234.273	374	110.817
fumE|EG11162|b2929|fumarase	510	312.091	340	75.6234
pitA|EG12230|b3493|metal	1500	1299.75	1886	100.726
dnaQ|EG10243|b0215|DNA	732	531.923	763	99.5715
rrlA|EG30077|b3854|23S	2905	2704.75	220.831	5.66751
yfdF|G7215|b2345|protein	1059	858.749	410	33.1418
hfq|EG10438|b4172|RNA-binding	309	125.811	1027	566.644
yodB|G7062|b1974|putative	531	332.538	0	0
dctR|EG11889|b3507|putative	531	332.538	272	56.7789
phnN|EG10723|b4094|ribose	558	359.057	647	125.084
hchA|G7055|b1967|protein/nucleic	852	651.749	856	91.17
rbfA|EG11178|b3167|30S	402	208.945	359	119.267
ydjO|G6935|b1730|protein	804	603.749	177	20.3505
yjhP|G7916|b4306|KpLE2	747	546.923	0	0
ydeQ|G6792|b1502|putative	915	714.749	310	30.107
tldD|G7689|b3244|metalloprotease	1446	1245.75	3178	177.085
psiF|EG11401|b0384|phosphate	321	135.955	549	280.309
norW|EG12450|b2711|NADH:flavorubredoxin	1134	933.749	1146	85.1948
ecpE|G6160|b0289|putative	711	510.974	488	66.2949
rpsI|EG10908|b3230|30S	393	200.574	344	119.053
ycjX|G6659|b1321|DUF463	1398	1197.75	1246	72.2123
qorA|EG11492|b4051|putative	984	783.749	1533	135.776
rnlB|G7366|b2631|CP4-57	372	181.238	0	0
ycdU|G6536|b1029|uncharacterized	987	786.749	793	69.9674
mqsA|G7571|b3021|antitoxin	396	203.346	303	103.435
ydeN|G6788|b1498|putative	1683	1482.75	625	29.2598
cybB|EG10172|b1418|superoxide	531	332.538	532	111.053
hscA|EG12130|b2526|iron-sulfur	1851	1650.75	1953	82.1259
rplY|EG10885|b2185|50S	285	106.364	286	186.651
ybdR|G6335|b0608|putative	1239	1038.75	1243	83.0652
fldB|EG12697|b2895|oxidized	522	323.867	611	130.958
intZ|G7272|b2442|CPZ-55	1209	1008.75	0	0
yaeR|G6095|b0187|VOC	390	197.779	490	171.979
fliZ|EG11356|b1921|DNA-binding	552	353.092	474	93.1856
cysW|EG10198|b2423|sulfate/thiosulfate	876	675.749	830	85.2612
fre|EG10334|b3844|NAD(P)H-flavin	702	501.974	1506	208.259
ytfE|G7866|b4209|iron-sulfur	663	463.071	798	119.623
rplF|EG10869|b3305|50S	534	335.471	552	114.22
yjjZ|G0-10474|b4567|DUF1435	237	70.0913	411	407.039
norV|G7413|b2710|anaerobic	1440	1239.75	1377	77.1008
cbtA|G7085|b2005|CP4-44	375	183.916	669	252.502
ysaE|G0-17039|b4793|protein	72	10.4744	8	53.0178
rnk|G6337|b0610|nucleoside	411	217.316	424.068	135.458
cysN|EG10194|b2751|sulfate	1428	1227.75	1211	68.4689
fdx|EG11328|b2525|oxidized	336	149.247	248	115.347
yajL|G198|b0424|protein/nucleic	591	391.533	623	110.453
rrsH|EG30090|b0201|16S	1542	1341.75	73.3299	3.79375
yabQ|EG12611|b0057|protein	159	34.5083	53	106.613
cydB|EG10174|b0734|cytochrome	1140	939.749	2114	156.154
rrrQ|G6827|b1554|Qin	534	335.471	622	128.705
ynfU|G0-17022|b4776|Qin	171	38.1343	75	136.523
bfd|EG11181|b3337|bacterioferritin-associated	195	49.1902	387	546.124
cysH|EG10189|b2762|phosphoadenosine	735	534.923	771	100.051
dmsD|G6849|b1591|redox	615	415.333	397	66.3519
aslB|EG10090|b3800|putative	1236	1035.75	1505	100.865
rrfE|EG30074|b4010|5S	120	22.3165	313.699	975.768
bcsG|EG12265|b3538|cellulose	1680	1479.75	2384	111.835
caiA|EG11560|b0039|crotonobetainyl-CoA	1143	942.749	1099	80.9208
ydaY|G6689|b1366|Rac	360	170.44	251	102.226
yecU|G0-16746|b4752|protein	177	40.7333	95	161.895
yheO|G7715|b3346|DNA-binding	723	522.923	730	96.9046
yjcS|EG11955|b4083|linear	1986	1785.75	2407	93.5652
appB|EG11379|b0979|cytochrome	1137	936.749	1168	86.5522
ybgP|G6386|b0717|putative	729	528.923	399	52.3648
srmB|EG10975|b2576|ATP-dependent	1335	1134.75	1773	108.46
yohJ|EG12023|b2141|putative	399	206.157	389	130.981
cydA|EG10173|b0733|cytochrome	1569	1368.75	3125	158.484
ymfN|G6593|b1149|e14	1368	1167.75	0	0
yldA|G0-16729|b4734|protein	90	13.3161	10	52.1293
ravA|EG11731|b3746|regulatory	1497	1296.75	1617	86.5591
cysA|EG10183|b2422|sulfate/thiosulfate	1098	897.749	1356	104.849
appC|EG11380|b0978|cytochrome	1545	1344.75	1519	78.4107
ppiC|EG12352|b3775|peptidyl-prolyl	282	103.889	435	290.656
rpsF|EG10905|b4200|30S	396	203.346	372	126.989
cbrB|EG11726|b3716|putative	468	271.617	552	141.072
hybA|EG11799|b2996|hydrogenase	987	786.749	1004	88.5842
borD|G6312|b0557|DLP12	294	113.809	172	104.909
ynbG|G0-10646|b4674|uncharacterized	66	9.43478	6	44.1447
rcdA|G6444|b0846|RcdA	537	338.403	519	106.461
sseA|EG11600|b2521|3-mercaptopyruvate	846	645.749	1563	168.017
fldA|EG10318|b0684|oxidized	531	332.538	1050	219.183
dsbC|EG11070|b2893|protein	711	510.974	649	88.1668
rplV|EG10882|b3315|50S	333	146.64	166	78.5805
yijD|EG11395|b3964|DUF1422	360	170.44	683	278.169
mdaB|EG12656|b3028|NADPH:quinone	582	382.726	559	101.387
yagL|G6149|b0278|CP4-6	699	498.974	0	0
yjdN|EG10712|b4107|PF06983	444	248.689	802	223.86
yjjQ|G7947|b4365|DNA-binding	726	525.923	420	55.4353
cysZ|EG10003|b2413|sulfate:H<sup>+</sup>	762	561.923	812	100.309
